timestamp,error_rate
1779739275,0.03556338028169014
1779739290,0.03443276549474447
1779739305,0.032520325203252036
1779739320,0.030984876429361864
1779739335,0.03236607142857143
1779739350,0.03252647503782148
1779739365,0.030943396226415096
1779739380,0.02983339790778768
1779739395,0.029007633587786262
1779739410,0.027058368766911478
1779739425,0.027111984282907665
1779739440,0.026587301587301587
1779739455,0.023848019401778494
1779739470,0.02264456126162556
1779739485,0.024750499001996006
1779739500,0.024652087475149107
1779739515,0.024496246542868434
1779739530,0.024439102564102564
1779739545,0.026041666666666668
1779739560,0.025216706067769896
1779739575,0.02572096648480125
1779739590,0.025196850393700787
1779739605,0.02713330711757767
1779739620,0.02635658914728682
1779739635,0.025058731401722784
1779739650,0.0265625
1779739665,0.026761117670208577
1779739680,0.02647175029632556
1779739695,0.027479091995221028
1779739710,0.025733815842380377
1779739725,0.025280898876404497
1779739740,0.025109605420486247
1779739755,0.026035502958579884
1779739770,0.02586206896551724
1779739785,0.02575107296137339
1779739800,0.026120857699805065
1779739815,0.02670278637770898
1779739830,0.026120857699805072
1779739845,0.02482544608223429
1779739860,0.025396825396825397
1779739875,0.025199999999999997
1779739890,0.024438312968072525
1779739905,0.023694779116465864
1779739920,0.025578562728380026
1779739935,0.023567655424624138
1779739950,0.021483583299554115
1779739965,0.02131081624447125
1779739980,0.02181818181818182
1779739995,0.02117459049141031
1779740010,0.021973631642029565
1779740025,0.023496614894464352
1779740040,0.023534104507379337
1779740055,0.022946859903381644
1779740070,0.02196014640097601
1779740085,0.021562245728234335
1779740100,0.022672064777327937
1779740115,0.022857142857142854
1779740130,0.023625254582484725
1779740145,0.025413473174667203
1779740160,0.025702811244979917
1779740175,0.02741935483870968
1779740190,0.02665026650266503
1779740205,0.029505582137161084
1779740220,0.0289912629070691
1779740235,0.02979737783075089
1779740250,0.030254777070063698
1779740265,0.030726256983240222
1779740280,0.03241106719367589
1779740295,0.03255260023818976
1779740310,0.031114612051988972
1779740325,0.0300990099009901
1779740340,0.03137410643367752
1779740355,0.03307086614173228
1779740370,0.03620621802439984
1779740385,0.034482758620689655
1779740400,0.03384030418250951
1779740415,0.03426204819277108
1779740430,0.03424657534246575
1779740445,0.03372489579386131
1779740460,0.033648393194707
1779740475,0.03427265803503427
1779740490,0.03568716780561883
1779740505,0.034508911642017435
1779740520,0.03368660105980318
1779740535,0.03330838323353294
1779740550,0.034005979073243646
1779740565,0.03361972357116175
1779740580,0.032003012048192774
1779740595,0.03212396069538927
1779740610,0.031680954155795756
1779740625,0.03225806451612903
1779740640,0.03128491620111732
1779740655,0.02825923134890731
1779740670,0.027977315689981096
1779740685,0.028760202098717446
1779740700,0.028007889546351084
1779740715,0.026963657678780773
1779740730,0.02580140734949179
1779740745,0.0245136186770428
1779740760,0.02714067278287462
1779740775,0.02536510376633359
1779740790,0.02500961908426318
1779740805,0.024371373307543517
1779740820,0.023264831329972858
1779740835,0.023497688751926038
1779740850,0.023583111449220238
1779740865,0.02476547842401501
1779740880,0.026335311572700294
1779740895,0.02707715133531157
1779740910,0.027922561429635145
1779740925,0.029357116313638056
1779740940,0.028814185445142224
1779740955,0.02863518036444775
1779740970,0.028771670970121725
1779740985,0.029357116313638056
1779741000,0.03015814637734461
1779741015,0.03025884068538097
1779741030,0.030172413793103446
1779741045,0.031080592699674742
1779741060,0.030036630036630037
1779741075,0.02904411764705882
1779741090,0.029039463886820552
1779741105,0.02858203414996288
1779741120,0.02843247287691732
1779741135,0.029680365296803655
1779741150,0.02933230412967966
1779741165,0.02958349552355002
1779741180,0.028007889546351087
1779741195,0.027733118971061094
1779741210,0.027397260273972605
1779741225,0.02734217933252915
1779741240,0.027921818907060234
1779741255,0.02827140549273021
1779741270,0.026283865750101092
1779741285,0.026347790839075805
1779741300,0.026031237484981977
1779741315,0.027481542247744056
1779741330,0.027227722772277228
1779741345,0.02702702702702703
1779741360,0.026993355481727578
1779741375,0.026519787841697267
1779741390,0.026390580592773043
1779741405,0.02836596084698362
1779741420,0.029738302934179218
1779741435,0.029272151898734177
1779741450,0.028956763189210626
1779741465,0.02882663418595209
1779741480,0.02853697749196141
1779741495,0.028927280032141418
1779741510,0.029529130087789304
1779741525,0.028846153846153844
1779741540,0.028063241106719365
1779741555,0.028639618138424822
1779741570,0.029423303256178892
1779741585,0.028785488958990538
1779741600,0.02919132149901381
1779741615,0.029388714733542317
1779741630,0.030118185284025923
1779741645,0.030519969856819894
1779741660,0.03092399403874814
1779741675,0.032559880239520965
1779741690,0.030681818181818185
1779741705,0.029736942432329393
1779741720,0.029155622870124954
1779741735,0.029657794676806085
1779741750,0.029924242424242426
1779741765,0.03102803738317757
1779741780,0.030348445110528293
1779741795,0.028744326777609682
1779741810,0.029445073612684027
1779741825,0.029051987767584102
1779741840,0.03160700685453161
1779741855,0.031131359149582385
1779741870,0.030751708428246014
1779741885,0.02910762160091919
1779741900,0.030612244897959183
1779741915,0.03019877675840979
1779741930,0.029042386185243328
1779741945,0.02893890675241157
1779741960,0.028328611898017
1779741975,0.026283865750101092
1779741990,0.02574581119738455
1779742005,0.024999999999999998
1779742020,0.022681247468610777
1779742035,0.023857662757784066
1779742050,0.023491292021061153
1779742065,0.022535211267605635
1779742080,0.02445759368836292
1779742095,0.026315789473684213
1779742110,0.02525651144435675
1779742125,0.024554455445544555
1779742140,0.023034154090548053
1779742155,0.02195217561740494
1779742170,0.022379269729093054
1779742185,0.022691082802547773
1779742200,0.021730382293762576
1779742215,0.022
1779742230,0.020899053627760254
1779742245,0.019883040935672513
1779742260,0.020606531881804044
1779742275,0.02213592233009709
1779742290,0.023157082207641837
1779742305,0.02471042471042471
1779742320,0.025831702544031308
1779742335,0.025246548323471403
1779742350,0.024647887323943664
1779742365,0.023706045041485577
1779742380,0.022792022792022793
1779742395,0.021544715447154472
1779742410,0.021686746987951807
1779742425,0.023076923076923075
1779742440,0.022956101490132906
1779742455,0.023067583974099554
1779742470,0.025159744408945688
1779742485,0.024859663191659984
1779742500,0.02530644523527086
1779742515,0.02702702702702703
1779742530,0.02739182215164748
1779742545,0.027124052652572797
1779742560,0.026799999999999997
1779742575,0.025382755842062853
1779742590,0.02466091245376079
1779742605,0.023500810372771477
1779742620,0.024187153053132432
1779742635,0.02513747054202671
1779742650,0.024273776362912853
1779742665,0.025380710659898477
1779742680,0.027047913446676973
1779742695,0.027628549501151192
1779742710,0.02847248941900731
1779742725,0.029844961240310077
1779742740,0.02910762160091919
1779742755,0.02925531914893617
1779742770,0.02717795979151154
1779742785,0.02702702702702703
1779742800,0.026435045317220542
1779742815,0.026276276276276277
1779742830,0.02656191545080434
1779742845,0.0273921200750469
1779742860,0.027464258841234008
1779742875,0.027651515151515153
1779742890,0.02774610414291144
1779742905,0.028647822765469826
1779742920,0.027512418800152844
1779742935,0.027192646495595555
1779742950,0.026143790849673203
1779742965,0.02572964669738863
1779742980,0.026185958254269448
1779742995,0.02523900573613767
1779743010,0.024511681348142474
1779743025,0.023606811145510834
1779743040,0.02524271844660194
1779743055,0.02591283863368669
1779743070,0.026597856292179436
1779743085,0.025550314465408803
1779743100,0.02609034267912773
1779743115,0.027483313702394978
1779743130,0.02619233776387803
1779743145,0.025600630169358013
1779743160,0.025242718446601944
1779743175,0.025541795665634675
1779743190,0.026173979984603545
1779743205,0.023965983764978736
1779743220,0.024464831804281342
1779743235,0.025983951089033248
1779743250,0.02517428350116189
1779743265,0.024686520376175546
1779743280,0.02572096648480125
1779743295,0.02616165560327997
1779743310,0.027799227799227798
1779743325,0.028648857917150602
1779743340,0.028059236165237724
1779743355,0.027604976671850696
1779743370,0.027721976697468863
1779743385,0.026742301458670986
1779743400,0.026703866082104427
1779743415,0.026010404161664665
1779743430,0.02580645161290323
1779743445,0.02613590671491757
1779743460,0.027446300715990458
1779743475,0.027799841143764895
1779743490,0.02828685258964143
1779743505,0.02906742026645135
1779743520,0.02877106452938759
1779743535,0.02851239669421488
1779743550,0.02995008319467554
1779743565,0.02971137521222411
1779743580,0.02949852507374632
1779743595,0.03005008347245409
1779743610,0.028716216216216218
1779743625,0.027719445611087776
1779743640,0.025844101709045435
1779743655,0.02755741127348643
1779743670,0.02777777777777778
1779743685,0.027720314439387668
1779743700,0.029224904701397714
1779743715,0.0284876413908672
1779743730,0.02961082910321489
1779743745,0.02998310810810811
1779743760,0.029249682068673167
1779743775,0.03095843935538592
1779743790,0.02993254637436762
1779743805,0.029995775242923534
1779743820,0.028764805414551613
1779743835,0.028985507246376812
1779743850,0.028548123980424146
1779743865,0.026720647773279354
1779743880,0.028652138821630344
1779743895,0.02798880447820872
1779743910,0.027897838899803535
1779743925,0.027197477335435555
1779743940,0.02713487629688747
1779743955,0.026761117670208577
1779743970,0.026656213249705997
1779743985,0.02872884691066509
1779744000,0.0273972602739726
1779744015,0.028213166144200625
1779744030,0.026211278792692614
1779744045,0.026888098062475288
1779744060,0.02735923869944489
1779744075,0.026837806301050177
1779744090,0.028782574873590042
1779744105,0.02838258164852255
1779744120,0.028604561267877852
1779744135,0.02866117000392619
1779744150,0.028015564202334628
1779744165,0.027580772261623327
1779744180,0.02540690750297737
1779744195,0.025301204819277112
1779744210,0.02525050100200401
1779744225,0.025059665871121718
1779744240,0.023647294589178355
1779744255,0.023255813953488372
1779744270,0.022789783889980354
1779744285,0.022370486656200943
1779744300,0.02150117279124316
1779744315,0.0218153486560187
1779744330,0.022541780023319084
1779744345,0.024015748031496063
1779744360,0.023346303501945526
1779744375,0.022402471996910003
1779744390,0.022196261682242993
1779744405,0.0238553289726818
1779744420,0.02572964669738863
1779744435,0.02457757296466974
1779744450,0.02497118709181714
1779744465,0.0253016738030362
1779744480,0.025380710659898477
1779744495,0.025078369905956112
1779744510,0.025390625
1779744525,0.02710133542812255
1779744540,0.02674007078254031
1779744555,0.027721976697468863
1779744570,0.02743041549011698
1779744585,0.027653517690117937
1779744600,0.027687296416938116
1779744615,0.026498165511618425
1779744630,0.025588952071486596
1779744645,0.023586823912159417
1779744660,0.02296964725184578
1779744675,0.02185567010309278
1779744690,0.02268976897689769
1779744705,0.021074380165289258
1779744720,0.020601565718994644
1779744735,0.02033195020746888
1779744750,0.02051926298157454
1779744765,0.022064945878434637
1779744780,0.023602484472049694
1779744795,0.023524556335121752
1779744810,0.02299794661190965
1779744825,0.022643062988884317
1779744840,0.02247191011235955
1779744855,0.02099841521394612
1779744870,0.02119460500963391
1779744885,0.021292775665399243
1779744900,0.024833209785025945
1779744915,0.025920360631104436
1779744930,0.02613890963405527
1779744945,0.025887573964497045
1779744960,0.028687017285766826
1779744975,0.030897855325336242
1779744990,0.03027027027027027
1779745005,0.029664045746962117
1779745020,0.030561478322672354
1779745035,0.031851592579628975
1779745050,0.03287671232876712
1779745065,0.0333555703802535
1779745080,0.033234616650213884
1779745095,0.03473132372214941
1779745110,0.03447175231407597
1779745125,0.0356111645813282
1779745140,0.037025215448451956
1779745155,0.03848600508905853
1779745170,0.03891547049441786
1779745185,0.03844941695556255
1779745200,0.037641154328732745
1779745215,0.03955154157583307
1779745230,0.041372969659822255
1779745245,0.04071710726223032
1779745260,0.03873873873873874
1779745275,0.03720238095238095
1779745290,0.03748169838945827
1779745305,0.03797838153666375
1779745320,0.038750722961249276
1779745335,0.0390851187029531
1779745350,0.03869653767820774
1779745365,0.04026050917702783
1779745380,0.04109589041095891
1779745395,0.04066985645933015
1779745410,0.0398671096345515
1779745425,0.041716328963051254
1779745440,0.040440083258994945
1779745455,0.04077442065121737
1779745470,0.040353460972017675
1779745485,0.04142011834319527
1779745500,0.040785948198868716
1779745515,0.03856502242152467
1779745530,0.03671641791044776
1779745545,0.0382660687593423
1779745560,0.038204972710733774
1779745575,0.03992628992628992
1779745590,0.03836556456643792
1779745605,0.038730158730158726
1779745620,0.03940260565618049
1779745635,0.03875476493011436
1779745650,0.0363234365129501
1779745665,0.03455859252277725
1779745680,0.033458411507192
1779745695,0.033312769895126465
1779745710,0.033489827856025035
1779745725,0.031911532385466033
1779745740,0.03190460844344183
1779745755,0.03271784904437965
1779745770,0.030888030888030885
1779745785,0.031027795733678087
1779745800,0.03165374677002584
1779745815,0.03319368353206575
1779745830,0.03287141475990977
1779745845,0.03389293633196072
1779745860,0.034799114204365704
1779745875,0.03336480956877558
1779745890,0.03598247809762203
1779745905,0.03560371517027864
1779745920,0.03348837209302326
1779745935,0.032489846922836615
1779745950,0.03233908948194663
1779745965,0.0321875
1779745980,0.03266331658291457
1779745995,0.035148828372387586
1779746010,0.03502682234143263
1779746025,0.034375
1779746040,0.034547738693467334
1779746055,0.03309171131421368
1779746070,0.03433343643674606
1779746085,0.03405185879412684
1779746100,0.0347179169249845
1779746115,0.0344297571472487
1779746130,0.03384518959573801
1779746145,0.033647798742138364
1779746160,0.03182686187141948
1779746175,0.031938677738741615
1779746190,0.029759999999999998
1779746205,0.029373789541639765
1779746220,0.0296010296010296
1779746235,0.029926774912448263
1779746250,0.03139013452914798
1779746265,0.0332687338501292
1779746280,0.0334714695569015
1779746295,0.032391235312797716
1779746310,0.03261557948068398
1779746325,0.0335336918696615
1779746340,0.03509891512444161
1779746355,0.03601557430240104
1779746370,0.03401818794206803
1779746385,0.03391537944929483
1779746400,0.031983667914256546
1779746415,0.032809295967190705
1779746430,0.0328719723183391
1779746445,0.0322354590049054
1779746460,0.033131457071606696
1779746475,0.03221188260558339
1779746490,0.03134005763688761
1779746505,0.03137541043414812
1779746520,0.03258052573121066
1779746535,0.03320754716981133
1779746550,0.033409263477600606
1779746565,0.033943554538520215
1779746580,0.033577769201080666
1779746595,0.0315955766192733
1779746610,0.030460921843687375
1779746625,0.03337403337403338
1779746640,0.03037869330004161
1779746655,0.029979466119096507
1779746670,0.030699959066721245
1779746685,0.030692658647863955
1779746700,0.02900326797385621
1779746715,0.029327902240325863
1779746730,0.02950687146321746
1779746745,0.028920570264765782
1779746760,0.029158110882956875
1779746775,0.028925619834710748
1779746790,0.029182079736950264
1779746805,0.029979466119096507
1779746820,0.029508196721311476
1779746835,0.029060509554140128
1779746850,0.02685624012638231
1779746865,0.024960380348652934
1779746880,0.025933202357563852
1779746895,0.024854368932038837
1779746910,0.024202842873607376
1779746925,0.02328201276755539
1779746940,0.024673439767779394
1779746955,0.024963289280469893
1779746970,0.026788990825688072
1779746985,0.027057079318013343
1779747000,0.027180067950169872
1779747015,0.02657555049354594
1779747030,0.027703984819734344
1779747045,0.02861503243037009
1779747060,0.03073463268365817
1779747075,0.03052866716306776
1779747090,0.02935711631363805
1779747105,0.028496437945256848
1779747120,0.02932216298552932
1779747135,0.0292169848071679
1779747150,0.0297922383379067
1779747165,0.02881619937694704
1779747180,0.028493364558938326
1779747195,0.028861154446177845
1779747210,0.0298804780876494
1779747225,0.02845528455284553
1779747240,0.028021748222501044
1779747255,0.029678483099752677
1779747270,0.028383381324557796
1779747285,0.030463038180341188
1779747300,0.03106091165792658
1779747315,0.031065670467951244
1779747330,0.0317092034029389
1779747345,0.03056603773584906
1779747360,0.028246515040352166
1779747375,0.031170714026821315
1779747390,0.03208363374188897
1779747405,0.03237156931738212
1779747420,0.03259762308998302
1779747435,0.031239502855223377
1779747450,0.03173045469414458
1779747465,0.033485045513654096
1779747480,0.03423137876386688
1779747495,0.034341524889729046
1779747510,0.03476354525524585
1779747525,0.035330261136712754
1779747540,0.03528347406513872
1779747555,0.03355106888361045
1779747570,0.03333333333333334
1779747585,0.03197004608294931
1779747600,0.03162393162393163
1779747615,0.031714285714285716
1779747630,0.03334283271587347
1779747645,0.03418557885665039
1779747660,0.034130688448074674
1779747675,0.03341288782816229
1779747690,0.03293051359516616
1779747705,0.03323076923076923
1779747720,0.03403718878033407
1779747735,0.03437301082113303
1779747750,0.03346328784925276
1779747765,0.03341051935163745
1779747780,0.03272604588394062
1779747795,0.03239004432321854
1779747810,0.030700241462573302
1779747825,0.0314026517794836
1779747840,0.03186537773003938
1779747855,0.031181217901687458
1779747870,0.02948960302457467
1779747885,0.029514563106796114
1779747900,0.030194676201827572
1779747915,0.028698464025869036
1779747930,0.026862026862026867
1779747945,0.027446300715990458
1779747960,0.028910891089108912
1779747975,0.028059236165237724
1779747990,0.029560482302605988
1779748005,0.03042121684867395
1779748020,0.03060829135993801
1779748035,0.03078137332280979
1779748050,0.032561788936837976
1779748065,0.03132341425215348
1779748080,0.029262582910651584
1779748095,0.031065670467951244
1779748110,0.03139904610492846
1779748125,0.029827315541601257
1779748140,0.030976965845909452
1779748155,0.03178386968613429
1779748170,0.030854430379746837
1779748185,0.030640668523676882
1779748200,0.031065670467951237
1779748215,0.0303508080409933
1779748230,0.030207924676343662
1779748245,0.028259991925716592
1779748260,0.02738095238095238
1779748275,0.027386541471048517
1779748290,0.026397515527950312
1779748305,0.025690930323082912
1779748320,0.02426614481409002
1779748335,0.025502318392581144
1779748350,0.025068546807677245
1779748365,0.0253016738030362
1779748380,0.025346534653465348
1779748395,0.024218749999999997
1779748410,0.024628616106333073
1779748425,0.0245136186770428
1779748440,0.024643819792067773
1779748455,0.0252486610558531
1779748470,0.026033690658499236
1779748485,0.025229357798165136
1779748500,0.02760968229954614
1779748515,0.028044563964656165
1779748530,0.02962677953058869
1779748545,0.030291109362706528
1779748560,0.031617349006890956
1779748575,0.03294021960146402
1779748590,0.0320097244732577
1779748605,0.03286573146292585
1779748620,0.03353293413173653
1779748635,0.031663326653306616
1779748650,0.03134920634920635
1779748665,0.03170254403131116
1779748680,0.03215686274509804
1779748695,0.03296703296703297
1779748710,0.0324853228962818
1779748725,0.03442940038684719
1779748740,0.03297129557796742
1779748755,0.03209782193351166
1779748770,0.0338274420372482
1779748785,0.0332823259372609
1779748800,0.033521657250470814
1779748815,0.0318636532048907
1779748830,0.03212551363466567
1779748845,0.031746031746031744
1779748860,0.03258508327299058
1779748875,0.03378132945877225
1779748890,0.033756805807622504
1779748905,0.0344954128440367
1779748920,0.035311248634874406
1779748935,0.03620386643233743
1779748950,0.036389582590082056
1779748965,0.035563380281690135
1779748980,0.03494809688581315
1779748995,0.03360488798370672
1779749010,0.03486365205384881
1779749025,0.036269430051813475
1779749040,0.03690927906174543
1779749055,0.0368809272918862
1779749070,0.03629316420014094
1779749085,0.0355603448275862
1779749100,0.037776193870277974
1779749115,0.03736654804270463
1779749130,0.03686302855077701
1779749145,0.034905310063126624
1779749160,0.03444402845376263
1779749175,0.03263757115749526
1779749190,0.03100189035916824
1779749205,0.030681818181818185
1779749220,0.031261913839115515
1779749235,0.030757097791798107
1779749250,0.031640625
1779749265,0.03320158102766799
1779749280,0.0318676885841065
1779749295,0.03181076672104405
1779749310,0.029638652050345108
1779749325,0.028629032258064516
1779749340,0.029161603888213854
1779749355,0.029197080291970802
1779749370,0.027867528271405494
1779749385,0.026101141924959218
1779749400,0.026348291477974475
1779749415,0.027182866556836906
1779749430,0.0270495214315439
1779749445,0.026446280991735537
1779749460,0.02618453865336658
1779749475,0.02625
1779749490,0.02736318407960199
1779749505,0.026090501426824297
